#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","TM01-1","SAMN09736962","PRJNA482748","GCA_003437455.1","Scaffold",2.35075,60.3,,"QSQH01",19,1864,"2018-08-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/437/455/GCA_003437455.1_ASM343745v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/437/455/GCF_003437455.1_ASM343745v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","BSD2780061688st2_H1","SAMN10863273","PRJNA518912","GCA_005844115.1","Scaffold",2.2799,59.9,,"SPFS01",43,1818,"2019-05-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/844/115/GCA_005844115.1_ASM584411v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/844/115/GCF_005844115.1_ASM584411v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","AM21-20","SAMN09734892","PRJNA482748","GCA_003471245.1","Scaffold",2.33249,60,,"QRIR01",25,1831,"2018-09-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/471/245/GCA_003471245.1_ASM347124v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/471/245/GCF_003471245.1_ASM347124v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","379","SAMN04155602","PRJNA298113","GCA_001595465.1","Contig",2.38762,60.2,,"LKUQ01",24,1921,"2016-03-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/595/465/GCA_001595465.1_ASM159546v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/595/465/GCF_001595465.1_ASM159546v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","AF30-12","SAMN09734565","PRJNA482748","GCA_003475835.1","Scaffold",2.26564,59.9,,"QRQV01",16,1766,"2018-09-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/475/835/GCA_003475835.1_ASM347583v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/475/835/GCF_003475835.1_ASM347583v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","Indica","SAMN07503177","PRJNA398177","GCA_002276185.1","Contig",2.37423,60,,"NQMV01",43,1913,"2017-08-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/276/185/GCA_002276185.1_ASM227618v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/276/185/GCF_002276185.1_ASM227618v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","APC1503","SAMN07958360","PRJNA394834","GCA_002832985.1","Contig",2.5627,59.7,,"PJDT01",39,2103,"2017-12-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/832/985/GCA_002832985.1_ASM283298v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/832/985/GCF_002832985.1_ASM283298v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","AF26-10","SAMN09734508","PRJNA482748","GCA_003458335.1","Scaffold",2.34746,60.2,,"QRTY01",18,1869,"2018-09-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/458/335/GCA_003458335.1_ASM345833v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/458/335/GCF_003458335.1_ASM345833v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","AM20-39","SAMN09734884","PRJNA482748","GCA_003471355.1","Scaffold",2.29653,60,,"QRIW01",22,1777,"2018-09-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/471/355/GCA_003471355.1_ASM347135v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/471/355/GCF_003471355.1_ASM347135v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","UMB0788","SAMN08193649","PRJNA316969","GCA_002861445.1","Scaffold",2.45493,60.2,,"PKGP01",33,2012,"2017-12-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/861/445/GCA_002861445.1_ASM286144v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/861/445/GCF_002861445.1_ASM286144v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","TM04-48B","SAMN09736975","PRJNA482748","GCA_003466545.1","Scaffold",2.37324,60,,"QSPU01",25,1927,"2018-08-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/466/545/GCA_003466545.1_ASM346654v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/466/545/GCF_003466545.1_ASM346654v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","TF06-12AC","SAMN09736888","PRJNA482748","GCA_003438485.1","Scaffold",2.52763,59.6,,"QSSF01",21,2118,"2018-08-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/438/485/GCA_003438485.1_ASM343848v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/438/485/GCF_003438485.1_ASM343848v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","APC1468","SAMN07958352","PRJNA394834","GCA_002833135.1","Contig",2.39516,60.2,,"PJEB01",45,1966,"2017-12-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/833/135/GCA_002833135.1_ASM283313v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/833/135/GCF_002833135.1_ASM283313v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","AM20-19AC","SAMN09734881","PRJNA482748","GCA_003471385.1","Scaffold",2.29489,60,,"QRIZ01",43,1782,"2018-09-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/471/385/GCA_003471385.1_ASM347138v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/471/385/GCF_003471385.1_ASM347138v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","AF34-9AC","SAMN09734618","PRJNA482748","GCA_003475055.1","Scaffold",2.4028,60,,"QRPT01",36,1915,"2018-09-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/475/055/GCA_003475055.1_ASM347505v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/475/055/GCF_003475055.1_ASM347505v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","APC1476","SAMN07958355","PRJNA394834","GCA_002833265.1","Contig",2.53254,60,,"PJDY01",48,2094,"2017-12-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/833/265/GCA_002833265.1_ASM283326v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/833/265/GCF_002833265.1_ASM283326v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","DS18_3","SAMN06464098","PRJNA336518","GCA_003094935.1","Contig",2.44826,59.7,,"QDJB01",174,2002,"2018-05-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/094/935/GCA_003094935.1_ASM309493v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/094/935/GCF_003094935.1_ASM309493v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","AM30-9LB","SAMN09736422","PRJNA482748","GCA_003468825.1","Scaffold",2.29747,60.1,,"QSJH01",28,1871,"2018-09-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/468/825/GCA_003468825.1_ASM346882v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/468/825/GCF_003468825.1_ASM346882v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","AM34-3","SAMN09736466","PRJNA482748","GCA_003467905.1","Scaffold",2.37749,60.1,,"QSIE01",24,1861,"2018-09-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/467/905/GCA_003467905.1_ASM346790v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/467/905/GCF_003467905.1_ASM346790v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","PC1","SAMEA51825418","PRJEB18553","GCA_900157065.1","Contig",2.79457,59.8,,"FTRN01",83,2387,"2017-02-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/157/065/GCA_900157065.1_PC1_v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/157/065/GCF_900157065.1_PC1_v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","Bifido_02","SAMEA51816418","PRJEB18553","GCA_900157195.1","Contig",2.33429,60.1,,"FTRQ01",97,1808,"2017-02-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/157/195/GCA_900157195.1_Bifido_02_v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/157/195/GCF_900157195.1_Bifido_02_v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","Bifido_06","SAMEA51819418","PRJEB18553","GCA_900157155.1","Contig",2.42182,60,,"FTRO01",48,1950,"2017-02-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/157/155/GCA_900157155.1_Bifido_06_v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/157/155/GCF_900157155.1_Bifido_06_v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","DPC6323","SAMN07958366","PRJNA394834","GCA_002833215.1","Contig",2.39696,60.2,,"PJDN01",52,1911,"2017-12-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/833/215/GCA_002833215.1_ASM283321v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/833/215/GCF_002833215.1_ASM283321v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","TM02-7","SAMN09736966","PRJNA482748","GCA_003436595.1","Scaffold",2.39325,60.3,,"QSQD01",31,1889,"2018-08-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/436/595/GCA_003436595.1_ASM343659v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/436/595/GCF_003436595.1_ASM343659v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","1001271st1_B4","SAMN10863261","PRJNA518912","GCA_005844345.1","Scaffold",2.44231,60.2,,"SPGA01",25,1924,"2019-05-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/844/345/GCA_005844345.1_ASM584434v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/844/345/GCF_005844345.1_ASM584434v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","AM20-3","SAMN09734882","PRJNA482748","GCA_003471345.1","Scaffold",2.2981,60,,"QRIY01",38,1782,"2018-09-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/471/345/GCA_003471345.1_ASM347134v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/471/345/GCF_003471345.1_ASM347134v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","PC4","SAMEA51826168","PRJEB18553","GCA_900157185.1","Contig",2.78899,59.8,,"FTRR01",69,2393,"2017-02-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/157/185/GCA_900157185.1_PC4_v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/157/185/GCF_900157185.1_PC4_v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","TM04-17","SAMN09736971","PRJNA482748","GCA_003436505.1","Scaffold",2.4148,60,,"QSPY01",51,1965,"2018-08-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/436/505/GCA_003436505.1_ASM343650v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/436/505/GCF_003436505.1_ASM343650v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","AM10-15B","SAMN09734765","PRJNA482748","GCA_003472605.1","Scaffold",2.41411,60.2,,"QRMG01",44,1926,"2018-09-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/472/605/GCA_003472605.1_ASM347260v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/472/605/GCF_003472605.1_ASM347260v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","APC1461","SAMN07958347","PRJNA394834","GCA_002833315.1","Contig",2.41899,60,,"PJEG01",37,1879,"2017-12-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/833/315/GCA_002833315.1_ASM283331v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/833/315/GCF_002833315.1_ASM283331v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","APC1504","SAMN07958361","PRJNA394834","GCA_002832955.1","Contig",2.31029,60.2,,"PJDS01",51,1860,"2017-12-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/832/955/GCA_002832955.1_ASM283295v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/832/955/GCF_002832955.1_ASM283295v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","1001175st1_G10","SAMN10863239","PRJNA518912","GCA_005844715.1","Scaffold",2.33608,59.9,,"SPGO01",48,1899,"2019-05-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/844/715/GCA_005844715.1_ASM584471v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/844/715/GCF_005844715.1_ASM584471v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","Bifido_09","SAMEA51821668","PRJEB18553","GCA_900157055.1","Contig",2.66124,59.9,,"FTRF01",68,2192,"2017-02-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/157/055/GCA_900157055.1_Bifido_09_v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/157/055/GCF_900157055.1_Bifido_09_v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","APC1466","SAMN07958351","PRJNA394834","GCA_002833285.1","Contig",2.41998,59.8,,"PJEC01",51,1967,"2017-12-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/833/285/GCA_002833285.1_ASM283328v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/833/285/GCF_002833285.1_ASM283328v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","OF01-16","SAMN09736665","PRJNA482748","GCA_003463285.1","Scaffold",2.2483,60,,"QSDD01",48,1765,"2018-09-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/463/285/GCA_003463285.1_ASM346328v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/463/285/GCF_003463285.1_ASM346328v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","APC1482","SAMN07958359","PRJNA394834","GCA_002833035.1","Contig",2.33744,60.2,,"PJDU01",72,1858,"2017-12-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/833/035/GCA_002833035.1_ASM283303v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/833/035/GCF_002833035.1_ASM283303v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","APC1465","SAMN07958350","PRJNA394834","GCA_002833175.1","Contig",2.45221,59.7,,"PJED01",57,1976,"2017-12-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/833/175/GCA_002833175.1_ASM283317v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/833/175/GCF_002833175.1_ASM283317v1"
"Bifidobacterium longum AGR2137","Bacteria;Terrabacteria group;Actinobacteria","AGR2137","SAMN02441228","PRJNA185722","GCA_000421385.1","Contig",2.27038,59.9,,"ATWX01",49,1765,"2013-07-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/421/385/GCA_000421385.1_ASM42138v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/421/385/GCF_000421385.1_ASM42138v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","Bifido_05","SAMEA51818668","PRJEB18553","GCA_900157115.1","Contig",2.33474,59.9,,"FTRJ01",88,1860,"2017-02-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/157/115/GCA_900157115.1_Bifido_05_v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/157/115/GCF_900157115.1_Bifido_05_v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","Bifido_03","SAMEA51817168","PRJEB18553","GCA_900157145.1","Contig",2.41363,60.1,,"FTRI01",82,1926,"2017-02-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/157/145/GCA_900157145.1_Bifido_03_v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/157/145/GCF_900157145.1_Bifido_03_v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","12_1_47BFAA","SAMN02463822","PRJNA41959","GCA_000185665.1","Scaffold",2.40599,60.1,,"ADCN01",61,1981,"2011-01-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/185/665/GCA_000185665.1_ASM18566v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/185/665/GCF_000185665.1_ASM18566v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","Bifidobacterium_longum_subsp_infantis_MC2","SAMEA5574696","PRJEB29697","GCA_901212585.1","Scaffold",2.55833,59.6,,"CAAKOD01",102,2011,"2019-05-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/212/585/GCA_901212585.1_NZ_Bifidobacterium_longum_subsp_infantis_MC2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/212/585/GCF_901212585.1_NZ_Bifidobacterium_longum_subsp_infantis_MC2"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","Bifidobacterium_longum_subsp_infantis_MC1","SAMEA5574695","PRJEB29697","GCA_901212475.1","Scaffold",2.57195,59.6,,"CAAKNS01",85,2053,"2019-05-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/212/475/GCA_901212475.1_NZ_Bifidobacterium_longum_subsp_infantis_MC1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/212/475/GCF_901212475.1_NZ_Bifidobacterium_longum_subsp_infantis_MC1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","CMW7750","SAMN03842222","PRJNA272123","GCA_001546275.1","Scaffold",2.37208,60,,"LRPQ01",39,1894,"2016-02-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/546/275/GCA_001546275.1_ASM154627v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/546/275/GCF_001546275.1_ASM154627v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","DS1_3","SAMN06464096","PRJNA336518","GCA_003094955.1","Contig",2.41728,60,,"QDIW01",170,1958,"2018-05-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/094/955/GCA_003094955.1_ASM309495v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/094/955/GCF_003094955.1_ASM309495v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","1890B","SAMN06621710","PRJNA379831","GCA_002076015.1","Contig",2.34167,59.9,,"NAQH01",109,1835,"2017-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/076/015/GCA_002076015.1_Bbif1890B","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/076/015/GCF_002076015.1_Bbif1890B"
"Bifidobacterium longum DJO10A","Bacteria;Terrabacteria group;Actinobacteria","DJO10A","SAMN02441414","PRJNA321","GCA_000166895.2","Scaffold",2.37528,59.9,,"AABM02",120,1792,"2002-10-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/166/895/GCA_000166895.2_ASM16689v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/166/895/GCF_000166895.2_ASM16689v2"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","239-2","SAMN07189844","PRJNA387952","GCA_003370255.1","Scaffold",2.27516,59.7,,"NJNZ01",116,1726,"2018-08-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/370/255/GCA_003370255.1_ASM337025v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/370/255/GCF_003370255.1_ASM337025v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","N2F05","SAMN07189847","PRJNA387952","GCA_003370035.1","Scaffold",2.33342,59.9,,"NJNW01",43,1798,"2018-08-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/370/035/GCA_003370035.1_ASM337003v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/370/035/GCF_003370035.1_ASM337003v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","N6D05","SAMN07189852","PRJNA387952","GCA_003370005.1","Scaffold",2.72332,59.7,,"NJNR01",185,2290,"2018-08-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/370/005/GCA_003370005.1_ASM337000v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/370/005/GCF_003370005.1_ASM337000v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","N3A01","SAMN07189849","PRJNA387952","GCA_003369995.1","Scaffold",2.30522,59.9,,"NJNU01",46,1729,"2018-08-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/369/995/GCA_003369995.1_ASM336999v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/369/995/GCF_003369995.1_ASM336999v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","N2E12","SAMN07189846","PRJNA387952","GCA_003370065.1","Scaffold",2.34466,60,,"NJNX01",55,1783,"2018-08-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/370/065/GCA_003370065.1_ASM337006v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/370/065/GCF_003370065.1_ASM337006v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","W35-1","SAMN07189845","PRJNA387952","GCA_003370095.1","Scaffold",2.29837,59.9,,"NJNY01",213,1811,"2018-08-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/370/095/GCA_003370095.1_ASM337009v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/370/095/GCF_003370095.1_ASM337009v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","N3E01-2","SAMN07189850","PRJNA387952","GCA_003370225.1","Scaffold",2.34278,59.7,,"NJNT01",24,1816,"2018-08-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/370/225/GCA_003370225.1_ASM337022v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/370/225/GCF_003370225.1_ASM337022v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","N5E04","SAMN07189851","PRJNA387952","GCA_003370205.1","Scaffold",2.45599,59.3,,"NJNS01",30,1859,"2018-08-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/370/205/GCA_003370205.1_ASM337020v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/370/205/GCF_003370205.1_ASM337020v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","Bifido_12","SAMEA51823918","PRJEB18553","GCA_900157165.1","Contig",2.07288,60.5,,"FTRS01",681,1740,"2017-02-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/157/165/GCA_900157165.1_Bifido_12_v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/157/165/GCF_900157165.1_Bifido_12_v1"
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","LMAG:34","SAMN06546838","PRJNA362284","GCA_008680575.1","Contig",2.24224,60.2,,"NAKZ01",4,0,"2019-09-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/680/575/GCA_008680575.1_ASM868057v1",
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","LMAG:92","SAMN06546896","PRJNA362284","GCA_008679415.1","Contig",2.205,60,,"NANF01",9,0,"2019-09-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/679/415/GCA_008679415.1_ASM867941v1",
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","S01B.meta.bin_8","SAMN10316466","PRJNA492716","GCA_008674095.1","Contig",1.65023,60,,"RPTE01",24,0,"2019-09-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/674/095/GCA_008674095.1_ASM867409v1",
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","S05B.meta.bin_5","SAMN10316576","PRJNA492716","GCA_008671905.1","Contig",2.28208,60.2,,"RPXK01",37,0,"2019-09-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/671/905/GCA_008671905.1_ASM867190v1",
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","S04A.meta.bin_4","SAMN10316539","PRJNA492716","GCA_008672605.1","Contig",2.29884,60.2,,"RPVZ01",37,0,"2019-09-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/672/605/GCA_008672605.1_ASM867260v1",
"Bifidobacterium longum","Bacteria;Terrabacteria group;Actinobacteria","S04B.meta.bin_1","SAMN10316545","PRJNA492716","GCA_008672545.1","Contig",2.27542,60.3,,"RPWF01",36,0,"2019-09-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/672/545/GCA_008672545.1_ASM867254v1",
