OTU	C11_WGSerr_r1.sorted.bam	C11_WGSerr_r0.sorted.bam	C13_WGSerr_r1.sorted.bam	C1_WGSerr_r1.sorted.bam	C2_WGSerr_r0.sorted.bam	C9_WGSerr_r2.sorted.bam	C14_WGSerr_r1.sorted.bam	C11_WGSerr_r2.sorted.bam	C20_WGSerr_r0.sorted.bam	C6_WGSerr_r2.sorted.bam	C12_WGSerr_r2.sorted.bam	C19_WGSerr_r2.sorted.bam	C17_WGSerr_r0.sorted.bam	C15_WGSerr_r0.sorted.bam	C12_WGSerr_r0.sorted.bam	C12_WGSerr_r1.sorted.bam	C7_WGSerr_r1.sorted.bam	C3_WGSerr_r2.sorted.bam	C9_WGSerr_r0.sorted.bam	C10_WGSerr_r0.sorted.bam	C13_WGSerr_r0.sorted.bam	C17_WGSerr_r1.sorted.bam	C20_WGSerr_r1.sorted.bam	C1_WGSerr_r2.sorted.bam	C10_WGSerr_r2.sorted.bam	C5_WGSerr_r0.sorted.bam	C19_WGSerr_r1.sorted.bam	C2_WGSerr_r2.sorted.bam	C16_WGSerr_r2.sorted.bam	C8_WGSerr_r0.sorted.bam	C14_WGSerr_r0.sorted.bam	C19_WGSerr_r0.sorted.bam	C3_WGSerr_r0.sorted.bam	C13_WGSerr_r2.sorted.bam	C15_WGSerr_r1.sorted.bam	C14_WGSerr_r2.sorted.bam	C7_WGSerr_r0.sorted.bam	C9_WGSerr_r1.sorted.bam	C8_WGSerr_r1.sorted.bam	C5_WGSerr_r2.sorted.bam	C4_WGSerr_r1.sorted.bam	C17_WGSerr_r2.sorted.bam	C18_WGSerr_r1.sorted.bam	C4_WGSerr_r2.sorted.bam	C6_WGSerr_r0.sorted.bam	C3_WGSerr_r1.sorted.bam	C16_WGSerr_r0.sorted.bam	C10_WGSerr_r1.sorted.bam	C4_WGSerr_r0.sorted.bam	C16_WGSerr_r1.sorted.bam	C20_WGSerr_r2.sorted.bam	C15_WGSerr_r2.sorted.bam	C1_WGSerr_r0.sorted.bam	C8_WGSerr_r2.sorted.bam	C18_WGSerr_r2.sorted.bam	C7_WGSerr_r2.sorted.bam	C6_WGSerr_r1.sorted.bam	C2_WGSerr_r1.sorted.bam	C18_WGSerr_r0.sorted.bam	C5_WGSerr_r1.sorted.bam
GCF_000355575.1_ASM35557v1_genomic.fna	0	0	3.6e-05	0.013066	0.010277	0.013783	0.011642	0	0.012276	0.00836	0.01925	0.008558	0.021343	0.012	0.021342	0.028825	0.002536	0.022902	0.015154	0.007646	0	0.014457	0.014751	0.01258	0.008683	0.01679	0	0.017128	0.001913	0.0242	0.009193	0.001366	0.025683	0	0.012213	0.015318	0.005624	0.011629	0.029277	0.01585	0.008325	0.020158	0.015857	0.010153	0.01463	0.028057	0.008391	0.004827	0.009284	0.013318	0.014226	0.015016	0.013051	0.026581	0.020949	0.004959	0.010133	0.012252	0.015376	0.017767
GCF_000356045.1_ASM35604v1_genomic.fna	0	0	0	0.000399	0	0	0	0	0.007398	0	0	0	0	0	0	0	0	0	0	0.000597	0	0	0.005615	0	0.000486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000314	0	0	0.006658	0	0	0	0	0	0	0	0	0
GCF_000356165.1_ASM35616v1_genomic.fna	0	0	0.002416	0.000759	0.002969	0.001517	0.004342	0.001725	0	0	0	0.00046	0.005345	0.001868	0.000221	0.001709	0.001114	0	0.001182	0	0.001971	0.001563	0	0.00151	0.000155	0.001597	0	0.001207	0	0	0.000401	0.001154	0.000313	0.002536	0	0.00448	0.002171	0.001848	0	0.003311	0.003181	0	0	0.004345	0.002634	0	0.003207	0.003948	0.0011	0.00134	0	0.001859	0.002007	0.000822	0.003921	0.002659	2e-06	0.001098	0	0.000892
GCF_000356665.1_ASM35666v1_genomic.fna	0	0	0	0	7.6e-05	0	0.000738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000357245.1_ASM35724v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000357885.1_ASM35788v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000359095.1_ASM35909v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000397565.1_Ec72_E1F3_TOP2396-3_120714_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000397725.1_Ec72_E1U1_TOP2386_MIRA_120724_genomic.fna	0.073028	0.081535	0.025726	0.013279	0.026598	0.023285	0.052009	0.071673	0.000575	0.024928	0.051714	0.132858	0.033721	0.023449	0.044767	0.052112	0.033259	0.055396	0.020371	0.007959	0.027988	0.036676	0	0.013003	0.00551	0.029381	0.131591	0.025849	0.020561	0.029984	0.052005	0.131109	0.055458	0.028061	0.02453	0.056066	0.031673	0.022708	0.036717	0.031334	0.042664	0.027965	0.040178	0.039671	0.025625	0.055655	0.026227	0.005656	0.044912	0.019348	0.000249	0.022264	0.011211	0.03385	0.044824	0.037674	0.022055	0.028184	0.04427	0.027957
GCF_000398885.1_Esch_coli_KTE33_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000407825.1_Esch_coli_KTE19_V1_genomic.fna	0	0	0.000211	0	0	0	0	0	0	0.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-06	0	0	0	0	0	0	0.00142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000408045.1_Esch_coli_KTE41_V1_genomic.fna	0.007461	0	0.013091	0.015146	0.0154	0.018243	0.02242	9e-05	0.016757	0.022545	0.025519	0.012491	0.012447	0.024857	0.020456	0.024801	0.016795	0.024173	0.015682	0.015352	0.014389	0.023094	0.019286	0.014032	0.014966	0.02351	0.015102	0.020143	0.015844	0.021985	0.025562	0.005543	0.031934	0.011088	0.021232	0.021684	0.012451	0.013652	0.017392	0.02198	0.022564	0.017629	0.019672	0.018068	0.020063	0.022532	0.019028	0.018392	0.028529	0.018368	0.018304	0.026689	0.012943	0.016463	0.018511	0.016872	0.02313	0.017072	0.020043	0.019148
GCF_000408085.1_Esch_coli_KTE185_V1_genomic.fna	0	0	0	0	0	0.000346	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000408345.1_Esch_coli_KTE61_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01374	0	0	0	0	0	0.002449	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020144	0	3.8e-05	0	0	0	0	0	0	0	0	0	0	0	0.002208	0	0	0	0	0	0	0	0	0
GCF_000408465.1_Esch_coli_KTE73_V1_genomic.fna	0.004844	0.008336	0	0	0	0.001375	0	0.004087	0	0.001771	0.000836	0.000922	0.000712	0	0	0	0.004388	0	0	0	0.003928	0	0	0	0.000786	0	0.010702	0	0.002463	0	0	0	0	0.002965	0.000246	0	0.001678	0	0.001041	0	0.000445	0	0	0	0.002042	0	0.001321	0	0	0	0	0	0	0	0	0.00195	0	0	0	0
GCF_000408545.1_Esch_coli_KTE98_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000408565.1_Esch_coli_KTE100_V1_genomic.fna	0.022384	0.020325	0.002913	0	0.001537	0.003704	0.011192	0.017519	0	0.004225	0.009525	0.029143	0.006181	0.001798	0.008008	0.008764	0.00656	0.013723	0.003473	0	0.001278	0.00308	0	0.001138	0	0.006618	0.029119	0.006673	0.002799	0.00397	0.014967	0.026852	0.011568	0.001425	0.00477	0.006309	0.003359	0.001244	0	0.005002	0.005366	0.001107	0.0072	0.004771	0.002194	0.012048	0.001896	0	0.008309	0.004039	0	0.003118	0.002213	0.000847	0.006913	0.00531	0.002893	0.004191	0.006587	0.005228
GCF_000408585.1_Esch_coli_KTE102_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000408645.1_Esch_coli_KTE108_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000410675.1_ASM41067v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000418595.1_E_coliMC6003-1.0_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000446345.1_ASM44634v1_genomic.fna	0	0	0	0.001898	0	0	3.4e-05	0	0.000547	0	0.000511	0	0	0	0	0	0	0	0	0.001245	1.5e-05	0	0	0.002362	0	0.000503	0	0	0	0	0.001358	0	0	0	0	0.000105	0	0	0	0.000214	0	0.001037	0	0.000893	0.000319	0	0.000144	0.000232	0	0	0.000461	0.000894	0.00172	0	0	0	0	0.000538	0.001556	0
GCF_000446465.1_ASM44646v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000446525.1_ASM44652v1_genomic.fna	0	0	0	0	0	0.001164	0	0	0	0	0	0	0	0	0	0	0	0	0.000578	0	0	0	0	9.2e-05	0.000372	0	0	0.000248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000714	0	0	0	0	0	0	0	0	0	0
GCF_000446785.1_ASM44678v1_genomic.fna	0.00625	0.008707	0.009545	0.000687	0.003655	0.006224	0.005865	0.006593	0	0.006096	0.0125	0.014008	0.005945	0.003209	0.003758	0.003093	0.004907	0.013479	0.006593	0.003364	0.011639	0.002125	0	0	0.002083	0.008456	0.011751	0.002045	0.012191	0.002412	0.011005	0.010007	0.009741	0.007345	0.004404	0.00868	0.006927	0.002695	0	0.007234	0.007886	0.002604	0.010695	0.010211	0.00669	0.011823	0.004514	0.000959	0.012686	0.005514	0	0.000495	0.002936	0.003447	0.006006	0.010421	0.001871	0.009385	0.00895	0.009134
GCF_000446905.1_ASM44690v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000447125.1_ASM44712v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000447145.1_ASM44714v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000456345.1_Esch_coli_HVH_24_4-5985145_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0.002435	0	0	0	0	0	0	0	0	0.000125	0	0	0	0	0	0	0	0	0	0.00035	0	0	0	0	0.000582	0.000459	0	0	0	0	0	0.001635	0	0	0	0	0	0.000194	0.001071	0	0	0	0	0	0	0	0.000628	0.001251	0	0	0
GCF_000456705.1_Esch_coli_HVH_44_4-2298570_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000457285.1_Esch_coli_HVH_90_4-3191362_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000458195.1_Esch_coli_HVH_147_4-5893887_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128	0	0	0	0.000142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000458315.1_Esch_coli_HVH_155_4-4509048_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000458915.1_Esch_coli_HVH_193_4-3331423_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000458935.1_Esch_coli_HVH_194_4-2356805_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0.00121	0	0	0	0	0	0.000686	0	0	0	0.000795	0	0	0.000909	0	0	9.5e-05	0	0	0	0.001297	0	0	0	0	0.000687	0	5.6e-05	0	0	0	0	0	5.5e-05	0.000743	0	0	0	0	0	0.001269	0	0	0	0	0.000208	0.000194	0
GCF_000459315.1_Esch_coli_HVH_213_4-3042928_V1_genomic.fna	0	0	0	0	0.000525	0	0	0	0	0	0.000283	0	0	0	0	0	0	0	1.9e-05	0	0	0	0	0	0.000996	0	0	0.00216	0	0	0	0	0	0	0	0	0	0.003642	0	0.001516	0	7.6e-05	0.000321	0	0.000415	0.000548	0	0	0	0	0.000983	0.000215	0.001764	0.000378	0.00106	0	0	0.000501	0	0.0012
GCF_000459675.1_Esch_coli_KOEGE_40_102a_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000459855.1_Esch_coli_KOEGE_71_186a_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000460035.1_Esch_coli_UMEA_3052-1_V1_genomic.fna	0.000452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000460155.1_Esch_coli_UMEA_3108-1_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000460255.1_Esch_coli_UMEA_3124-1_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000491	0	0	0	0	0	0	0	0	0	0	0	0	3e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000460395.1_Esch_coli_UMEA_3155-1_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000460575.1_Esch_coli_UMEA_3175-1_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000784	0	0	0	0	0.00034	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000460735.1_Esch_coli_UMEA_3200-1_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000460755.1_Esch_coli_UMEA_3201-1_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000460935.1_Esch_coli_UMEA_3221-1_V1_genomic.fna	0	0	0	0	0	0	0	0	0	6.7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000331	0	0	0	0	0	0	0	0	0	0	0	3.8e-05	0.00078	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000461475.1_Esch_coli_UMEA_3656-1_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000461615.1_Esch_coli_UMEA_3703-1_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000461675.1_Esch_coli_UMEA_3718-1_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000461695.1_Esch_coli_UMEA_3805-1_V1_genomic.fna	0.000305	0	0	0	0	0	0.004	0.001832	0	0	0	0.00152	0	0	0	0	9e-04	0	0	0	0	0	0	0	0	0.000276	0	0	0	0	0	0	0	0.001047	0	0.000339	0.00432	0.000226	0	0.000358	8e-04	0	0	0	0	0	0	0	0	0.001812	0	0.000148	0	0	0.000475	0	0	0	0	0
GCF_000461855.1_Esch_coli_UMEA_4076-1_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0.000625	0	0	0	0	0	0	0	0	0	0	0.002943	0	0	0	0	0	0	0	0.000751	0	0	0	0	0.000157	0	0	0	0	0	0	0	0	0	0	0	0	2.8e-05	0.000815	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000485655.1_ASM48565v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000488015.1_Esch_coli_HVH_50_4-2593475_V1_genomic.fna	0.007916	0.010231	0.001565	0	0	0	0	0.009035	0	0.000487	0	0.004837	0	0	0	0	0.00418	0	0	0	0	0	0	4.1e-05	0	0	0.006733	0	0	0	0.001936	0.00033	0.002997	4.9e-05	0	0	0	0	0	0	0	0	0	6.3e-05	0	0	0	0	0	0	0	0	0	0	0	1.7e-05	0	0	0.000147	0
GCF_000488095.1_Esch_coli_UMEA_3290-1_V1_genomic.fna	0.273888	0.273134	0.231565	0.350685	0.390485	0.44556	0.135563	0.273493	0.155423	0.149213	0.247222	0.038159	0.29938	0.096355	0.245486	0.246116	0.167308	0.144486	0.446717	0.293936	0.231935	0.30072	0.156026	0.348843	0.294336	0.191862	0.037838	0.390273	0.285857	0.10133	0.135117	0.03667	0.143681	0.230904	0.094512	0.136235	0.165573	0.444414	0.100212	0.19296	0.099361	0.298991	0.284947	0.10139	0.150235	0.145852	0.284268	0.292286	0.1027	0.285568	0.15473	0.095163	0.352346	0.10111	0.289516	0.163981	0.149627	0.393423	0.292184	0.194386
GCF_000488355.1_ASM48835v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000488415.1_ASM48841v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000492655.1_Esch_coli_BWH_32_V1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000500895.1_GSK202B_genomic.fna	0	0	0	0	0.001696	0	0	0	0	0	0	0	0	0	0	0.00072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6e-06	0
GCF_000503455.1_Ecoli435_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000503615.1_Ecoli87A_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000503655.1_Ecoli1047_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000506485.1_WGS_Escherichia_coli_EC9_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000511445.1_EcoliFAH2_genomic.fna	0	0	0.000247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000511525.1_EcoliFBP1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000599665.1_ASM59966v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000601195.1_ASM60119v1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000614465.1_Ec99-3124_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000617045.1_Ec04-3023_genomic.fna	0	0	0.000459	0.005155	0.008092	0.005454	0	0	0.00551	0.005674	0.001419	0	0.001128	0.009158	0.008474	0.005758	0.011162	0.008657	0.005366	0.002229	0.001185	0.007394	0.002675	0.003209	0.007254	0.008655	0	0.004383	0.001089	0.008822	0	0	0.006929	0.005815	0.00639	0.001565	0.008056	0.003015	0.00946	0.006754	0.003907	0.009245	0.006782	0	0	0.000221	0.004077	0.004024	0.000389	0.006875	0	0.012153	0.001795	0.006574	0.00124	0	0.005379	0.006304	0.004619	0.01178
GCF_000617165.1_Ec02-3404_genomic.fna	0	0	0	0	0	0	0	0	0	2.4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000617365.1_Ec06-3501_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000617585.1_Ec2010C-4874_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000618705.1_EcK5198_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
